Series Number,Filename,Name,Description,Gender,Attributes,UUID

TEAM BEVEL
83,tayo-tailor,tayo tailor,"a professional fashion designer, in quote",male,"Hair: Black, Eyes: Black, Teeth: None, Clothing: Orange Shirt, Accessories: glasses, Expression: Inquisitive, Strength: Creativity, Weakness: Opinionated",70828783-ac38-48cf-b966-cfebc92ebd86,ebd0d221e3f5aba4413169592ad7510a63df35e8a37ea51dcea6f99d5e1ca4b6
84,ajasco-comedian,ajasco comedian,he thinks he's funny but he's not,male,"Hair: Black, Eyes: Black, Teeth: None, Clothing: Green Shirt, Accessories: glasses, Expression: Bold, Strength: Optimistic, Weakness: Unobservant",8bebdb3a-f0a8-47ba-892f-39aa275fbd0d,5d715dba7863c090dbe33cc5e8f796eb33787d9a7d00fe9cc570e9119037b287
85,tobi-babyboy,tobi babyboy,he's currently in his babyboy era,male,"Hair: Black, Eyes: Black, Teeth: None, Clothing: White Shirt, Accessories:glasses, Expression: Friendly, Strength: Outgoing, Weakness: Lacks boundaries. ",3da592d4-5dec-4bc5-8412-f1b2a0269f95,773652de043091744f5afa48223e8d6497d5e10b224300e0483ace5854e4cd22
86,esther-sassy,esther sassy,her motto is everybody must collect,female,"Hair: Brown, Eyes: Grey, Teeth:None, Clothing: Animal Print, Accessories: Necklace and Earrings, Expression: Bold, Strength: Confident, Weakness: Judgemental",0642a25a-966d-446f-b021-a6d18e7fa0c5,533c99e17d0464bc2b71490f288a1c3c77c3a06a3aae6ebb3981276f79eb6cbc
87,ozo-fineboi,ozo fineboi,she's currently in her babyboy era,female,"Hair: Brown, Eyes: Blue, Teeth: None, Clothing: Aztec print blouse,  Accessories: Choker and Hookah, Expression: Blank, Strength: Charismatic, Weakness: proud.",fdb0a5b6-7367-48bb-bd6b-720ec8c15226,73cfdbe1b082acabe225e30759c1831257d6756d5e2ceeac9266c9097127b7ca
88,ade-party-girl,ade party girl,the life of every party,female,"Hair: Brown, Eyes: Blue, Teeth: Gap-tooth, Clothing: One-sleeved blue top, Accessories: none, Expression: Scary, Strength: Adventurous, Weakness: Impulsive",7e3db30c-9faf-430d-ab48-b854fe0456b9,9899fbc7f2b1f9637d785e30926896fe99bb0f8a22ebec30b636ab381016bdfb
89,john-casco,john casco,silent killer,female,"Hair: Black, Eyes: Blue, Teeth: None. Clothing: One-sleeved Ankara top, Accessories: Earrings & Necklace. Expression: Shocked, Strength: Unpredictable, Weakness: Loner",2eff88ef-5bc2-4779-917a-533e952e2953,b4fc0c2c2352755394e07c3696b61e14c9f6836eaceb004e2288942daf8685d0
90,agha-uwa,agha uwa,"senior woman, may do back flips",female,"Hair: Brown, Eyes: Blue, Teeth:None, Clothing: Ankara top with strap and full sleeve . Accessories: Earrings & Pink, Expression: Sad, Strength: Daring, Weakness: Loner",8478a002-1eba-4a05-8b98-7170c6e39254,0bb7712eaad88f3124e9a99012cba7d8c1bfcfa3499b789324695d8744593946
91,udeme-great,udeme great,an alcoholic,female,"Hair: Purple, Eyes: Black, Teeth: None. Clothing: Ankara top with blue sleeves . Accessories: Green Necklace, Green Earrings. Expression: Clueless, Strength: Decisive, Weakness: Stubborn",d1476409-6f8b-4be9-8c93-24d9123749c5,64c056b8eea5ae675ef45cd7ee35241c49a3845841b35f77c52ff1af0615050d
92,femi-tech-bro,femi tech bro,"broke tech bro actually, no money",female,"Hair: Brown, Eyes: Black, Teeth: None, Clothing: Ankara top with blue suspenders, Accessories: Green Necklace, Expression: Mischievous, Strength: Creativity, Weakness: Procastination",ba3ec22a-13d5-4e19-9b7f-aac764fda28c,c647749caaeaa822c6600ca01c9604acb58313d88d0cd57b998cc5cf7b1ccb52
93,sai-baba,sai baba,bts leader of 3rd world,female,"Hair: Brown, Eyes: Black, Teeth: None, Clothing: Off shoulder Ankara top, Accessories: Earrings and Necklace, Expression: Anxious, Strength: Trend Spotter, Weakness: Distracted easily",fdfff369-5b57-4612-9f89-f5d408f24a35,b3e3a3ab984b22f83c3a1b21d91291209d8d29830a9251d630f197943a6d8e94
94,omo-pastor,omo pastor,a woman with the morals of a man,female,"Hair: Brown, Eyes: Black, Teeth: None, Clothing: Spaghetti strap Ankara top, Accessories: Green Earrings and Green Necklace, Expression: Happy, Strength: Happiness, Weakness: Too emotional",49e09559-61a6-41ff-811a-272721a7475c,905fb7330489c61a89364bb0ebf927becb4023b6114f6787ca70ed6fe6726580
95,obi-container,obi container,a rich woman from the east,female,"Hair: Brown, Eyes: Black, Teeth: None, Clothing: Animal Print Top, Accessories: Green Necklace, Expression: Suprised, Strength: Wealthy, Weakness: Risk taker",4b64cf48-94fa-4aed-8cf2-452974b48ee3,c217252be9764861347e07648e7a0a5f1a287c22035dd4482d8b768cde7dd971
96,erigga-international,erigga international,Super star from south-south,female,"Hair: Brown, Eyes: Black, Teeth: None, Clothing: Half Ankara, Accessories: Green Necklace & red scrunchie, Expression: Curious, Strength: Talented, Weakness: Overconfident",3ac39a5e-7b0c-4371-b0c8-7cb4b68aed2c,502bafb9a9546f2613dd7516803abe643da5c92a262a9c2bfd05daf8582f4da5
97,ayo-web3-bro,ayo web3 bro,no actual knowledge of basic computer principles,female,"Hair: Brown, Eyes: Blue, Teeth: Gap Tooth, Clothing: Sleeveless Ankara top, Accessories: Green Necklace, Expression: Terrified, Strength: tolerant, Weakness: Illiterate .",c137ec2b-18cd-4c29-a194-af29ac9e6c1c,cf25c35c0c6c3d09b680e53f6dc46948a15de381a804093b0c5b1c0add1df65f
98,phoebe-queen-bee,phoebe queen bee,"a self-centered woman, only thinks about herself",female,"Hair: Brown flowing hair, Eyes: Blue, Teeth: none, Clothing: Ankara top, Accessories: None, Expression: Polka face, Strength: Attractive, Weakness: Gullible.",1277e9c0-81dc-4747-89df-a9d2ae4fcf96,295a02a8b89bd01ad73c09e5c1f42c0f6fc7334b52e453a4a561797c8a4d7793
99,rachel-warri-babe,rachel warri babe,a woman who doesn't take nonsense,female,"Hair: Red braids, Eyes: White, Teeth: None, Clothing: Yellow Danshiki, Accessories: None, Expression: Straight Face, Strength: Assertive, Weakness: talkative.",19e6af3b-ef2d-46ba-ba05-59fb612ebbee,229d5877658de2d301222c321e09d3b8454101f1b8e54da9d4e5dcadb828ddb7
100,adun-preacher,adun preacher,a woman who preaches in buses,female,"Hair: Black short hair, Eyes: Blue, Teeth: None, Clothing: Blue paisley print blouse, Accessories: Ankara bonnet and hookah,  Expression: Blank stare, Strength: Bold, Weakness: Fake.",cc4dfedf-c343-48db-ad67-e39452ec2380,c9c10c85c3022a6ae97fce3deab70cefab4f0603716efa43f20e0f2f42d94c92

TEAM CHISEL
101,adebola-omo-oba,adebola omo oba,Adebola loves soft life with her fathers wealth,female,"Hair: brown, Eyes: opened, Teeth: white, Clothing: ankara print , Accessories:none , Expression: staring, Strength: bold outspoken, Weakness: pride",fbf43611-f267-4cba-bf4b-a3ffdc122589,911eb6af4f0cec4c25c4ae0bad083b52c105b647660a8a0f7f8fdc74fd0d8358
102,chichi-the-dancer,chichi the dancer,Chichi loves dancing and party,female,"Hair: black, Eyes: blue opened, Teeth: none, Clothing: ankara print, Accessories: none, Expression: shocked, Strength: dancing, Weakness: lovergirl",e7c32b06-7022-49b4-bbe5-81e8c1d58583,3a6c23f5c3b63103475d1a02532587d11811d89a83243442630fd0763f3e0957
103,hammed-the-farmer,hammed the farmer,Hammed owns a farm with his family,male,"Hair: none, Eyes: opened, Teeth: none, Clothing: brown and cream buba, Accessories: nose mask, Expression: innocent, Strength: farming, Weakness: drinking",e57d8985-599e-49da-8d62-fc16b7ac93f2,1404a3776d330830b6e2eb0743d31c16bb5bdc3d6ef3cccca22f52e18bf8fa24
104,farida-the-tivlady,farida the tivlady,Farada is a traditional TIv woman,female,"Hair: brown, Eyes: opened, Teeth: none, Clothing: ankara print, Accessories: lipgloss, Expression: cool, Strength: cooking, Weakness: multitasking",31d3e229-003e-43c8-ba82-38f49cf58ccb,091f9ce8dd9100ad00b10fb8e1504b9be8734161d2ee215d49b83298496adfe8
105,hannah-the-singer,hannah the singer,Hannah loves singing and belongs to choir,female,"Hair: blonde, Eyes: opened, Teeth: none, Clothing: flower print dress, Accessories: earrings, Expression: angry, Strength: singing, Weakness: reading",281f5bd7-5282-458b-9811-e369980e7dee,6f4686f865c8129e675e5b1657a8626fd8c521b3f7976f5d202a62168ea5fc1d
106,nonso-the-igbogirl,nonso the igbogirl,Nonso is an Igbo girl that loves money,female,"Hair: black, Eyes: opened, Teeth: none, Clothing: leopard print blouse, Accessories: none, Expression: happy, Strength: business, Weakness: spending",5cfa76df-8376-4505-af12-78af24f108d6,2d621a496385d97a47082abb0fd480a0d4550733ef6431fdd5db028341113a5e
107,shade-olori,shade olori,Shade loves soft life and makeup,female,"Hair: black, Eyes: blue opened, Teeth: none, Clothing: ankara print, Accessories: none, Expression: none, Strength: makeup, Weakness: sleeping",1a07ca73-d39b-43e9-a0f1-ef9f5e57d3a9,94da94e08e25b457462a7d6be46e080183ad26e9aaec27cf6ff2fdb86c8fa702
108,quadri-the-teacher,quadri the teacher,Quadri is a devoted teacher that teaches mathematics,male,"Hair: none, Eyes: opened, Teeth: none, Clothing: yellow on blue jean, Accessories: nose mask, Expression: none, Strength: teaching, Weakness: talking",d96a93e7-17a4-4efe-b09b-02185cc81ce8,df83f4e16a7e686a6e27c5c7d6abd80bd057a5f1341840e983d8bc8674337825
109,Ifeanyi-the-dj,Ifeanyi the dj,Ifeanyi is a music dj that performs at events,male,"Hair: none, Eyes: opened, Teeth: opened, Clothing: animal print, Accessories: red cap, Expression: none, Strength: mixing songs, Weakness: none",030f665d-2cd7-4376-aef5-4030dad9f2d6,fd69fdf129080a7d7f450a719d46e648230ebec0e7dfc16f1e56534bb79519bd
110,fayo-the-yorubademon,fayo the yorubademon,Fayo is a youruba demon that breaks hearts,male,"Hair: bald, Eyes: opened, Teeth: none, Clothing: africa print, Accessories: mask, Expression: none, Strength: determined, Weakness: steals",e270e278-a9b5-408d-b527-d518239a997b,d0de9fcc107e7f19f30160d5c8dbb4197e73540980fa8a628620af2d5f7bd90f
111,nkechi-the-actress,nkechi the actress,Nkechi is an internation actress that acts in hollywood,female,"Hair: purpule short hair, Eyes: opened, Teeth: none, Clothing: native print, Accessories: smoking, Expression: rugged, Strength: love, Weakness: lie",34b1136d-00b1-4f29-8a03-5b02291d47d5,07ba0d4dfa0dc3a9fdd68bedf7df03182d38cbd7957037d33f853a8b9809dec5
112,hamzat-the-mallam,hamzat the mallam,Hamsat is a mallam that changes money,male,"Hair: bald, Eyes: opened, Teeth: none, Clothing: wrapper, Accessories: none, Expression: straight, Strength: traditional, Weakness: diabolic",592eff9f-93b2-4452-a2ed-5d44ebc969db,94eea2b10e404b43e244f9ebe1121acbba2ceab7ac9116dde6e1f72ad63ddcf2
113,nnena-pretty-girl,nnena pretty girl,Nnena is beautiful girl that loves to talk about her beauty,female,"Hair: brown bob marley, Eyes: open, Teeth: covered, Clothing: african print, Accessories: sucker, Expression: none, Strength: giver, Weakness: possesive",d9477612-ad63-408e-8d12-24679c647b32,5cad8b6634e2ac8cac96bb2b49746de8628f6501e7db80bbe3d7fb77e198601f
114,tunde-the-boss,tunde the boss,Tunde is a boss that orders her helps around,male,"Hair: capped, Eyes: opened, Teeth: white, Clothing: native cloth, Accessories: none, Expression: none, Strength: cooks well, Weakness: bossy",7635c4ee-04f6-4872-bfc9-37e5a73c8fc6,1243c0eff6edbd9d247737a0ab826d7167b92223e62534d005e674d07efe72cd
115,nnamdi-the-barber,nnamdi the barber,Nnamdi is a baber that does celebrity haircuts,male,"Hair: brown afro, Eyes: open, Teeth: smokey, Clothing: africa print, Accessories: none, Expression: none, Strength: determined, Weakness: loves clubbing",152758f3-9414-45a2-a809-95cb05a3de13,06783ab6c20d3ccc14284eec69b0c00fcff9211961e09e432bf438da291ca3d3
116,amaka-the-hypepriestess,amaka the hypepriestess,Amaka is a very hyper that she hypes in the clubs,female,"Hair: black hair, Eyes: opened, Teeth: open teeth, Clothing: africa print, Accessories: none, Expression: laughing, Strength: independent, Weakness: insultive",c7726e84-3c5c-4e66-8677-cbfb5c9ee850,59074ea1d718ff0a39746716edf239f4cf5538abd6edd55939766f798d67470a
117,kemi-foodie,kemi foodie,Kemi loves food but cannot cook,female,"Hair: black har with scarf, Eyes: partly opened, Teeth: none, Clothing: one hand style, Accessories: none, Expression: none, Strength: can cook very well, Weakness: dirtiness",3116cb6f-14c4-4d5a-af57-54253b72a309,a3598f970fbf358f9d70eed106088cd32fa198bb3e655c5ac8fca99d1c2d8c75
118,ada-the-fashionister,ada the fashionister,Ada loves fashion that she rarely repeats cloths,female,"Hair: brown afro, Eyes: glasses, Teeth: white, Clothing: africa print, Accessories: none, Expression: smiling, Strength: successful, Weakness: too serious",a14df1c1-7a5a-4a33-8780-0fb01c593da6,159010b1c98462912f9e7f6ea7ae69eb938725523bc55e9e7594fb83647ee7cb
119,kayode-the-baller,kayode the baller,Kayode loves life and lives it,male,"Hair: bald, Eyes: wide opened, Teeth: none, Clothing: yellow on jeans, Accessories: none, Expression: none, Strength: swaggy, Weakness: loves women",fe17bfdc-c251-4654-8313-1ab793e11748,b93e9310eb2751e25318f9fcdce6a6b69e3ac820977da2afe002305d408384f4
120,kola-of-lagos,kola of lagos,Kola is the life of the party everywhere he is,male,"Hair: bald, Eyes: opened, Teeth: none, Clothing: native, Accessories: none, Expression: none, Strength: intelligent, Weakness: shy",df295be1-1509-406e-a263-28a5dee0abca,d64462ed57aff04cdd55632b87fa1501e386f915371318352eebbc4e7304e37f

TEAM BRAINBOX
121,azikiwe-popular-trader,azikiwe popular trader,Azikiwe is a popular trader,Male,"hair:none ,eyes: blue,teeth:none, clothings: purple and yellow, accessories:cap, expression:happy, strength:Strong  ",7ebde325-8efc-4997-811a-b5686269929e,e735ffb8a9a4c7073c0553a60c098c386338d7102c765c6f2af2811e67435e3a
122,obasanjo-funny-guy,obasanjo funny guy,Obasanjo is so hilarious ,Male,"hair:none ,eyes: black,teeth:small open teeth, clothings: sleeveless yellow ankara, accessories:none, expression: serious face, strength:mild  ",c136a120-a339-4080-96ca-1c93845c5848,ba12a040c6203adde5fd0ba79304c8b7252fe17f2e43b71bdfccc0f5c60b4e48
123,yakubu-village-chief,yakubu village chief,Yakubu is the village chieftain,Male,"hair:none ,eyes: blue,teeth:open white teeth, clothings: black isiagu, accessories:cap, expression:happy, strength:Strong  ",5b0c0d26-d204-4264-b579-081ff9df935b,0d4929bd08ec16fbc21056e53be2dbfacb9a85502011b1704877c2f00f66b99d
124,abacha-loves-smoking,abacha loves smoking,Abacha loves taking pipe,Male,"hair:cute braided hair ,eyes: black ball white eye, teeth:none, clothings: mixed colors ankara wear, accessories:none, expression:happy, strength:Strong",8ac6d95f-0cf3-4f54-9cf2-be8834b3004c,19bcc051b60d0474977e1995863895f404f5af8b597527520c49be86135992fd
125,johnathan-good-leader,johnathan good leader,A very progressive young man with positivity ,Male,"hair:punk bearded man ,eyes: closed, teeth:none, clothings: white shirt and senator, accessories:cap, expression:bone face, strength:Strong  ",241e3713-4ce3-48d0-827f-b282ae2db6c4,2c17107b0d4d39e6d5e71ef4a7fef5622c95d34580cb4cf08616fac9fa705f79
126,johnathan-genz-kid,johnathan genz kid,"A child of the moment , all fun and cruise ",Male,"hair:none ,eyes: blue,teeth: white, clothings: yellow ankara wear, accessories: traditional cap, expression:happy, strength:Strong  ",90c0ae09-a35f-42ad-b93c-dcf30169acd9,c76ab2813a578f51a7362ca1a81b8e611a16666c4e7aae9a1b6db53b2f58a7fc
127,eddy-the-community,eddy the community,Man of the people ,Male,"hair:none ,eyes: blue, teeth:none, clothings: black isiagu wear, accessories: cap, expression: happy, strength: Strong ",5cabf9d9-882b-459e-9253-8c07eb045e2d,5b04324ecba024433cefb42a2f79ac089adf1ac5320bd769194f64a211be9c8a
128,olu-the-oba,olu the oba,The oba of Ofuk kingdom ,Male,"hair: purple braided hair ,eyes: black, teeth: none, clothings: mixed color traditional wear, accessories: none, expression: serious face, strength:mild  ",04c4b28a-aca0-44b1-a064-ed0d9d2a31ca,206af9855939cf81701b7b103b76a188300b639b433cf703dd15a64b1bf5cefa
129,edu-the-biggest-trader,edu the biggest trader,The biggest merchant in west coast ,Male,"hair:none ,eyes: blue, teeth:closed, clothings: black and yellow collar native wear, accessories:cap, expression:happy, strength:Strong  ",48d1de5f-5f3f-46aa-b2fd-68420a8e802b,299255ba524f20ea45bc5ec3744e3b7c78132312b672b831027697d95a833364
130,james-importer-and-exporter,james importer and exporter,Sole importer and exporter of spare parts in Africa ,Male,"hair:none ,eyes: blue,teeth:none, clothings: purple and yellow, accessories:cap, expression:happy, strength:Strong  ",22541251-022f-480c-8c1e-cf754dce16d6,7830a070637d795e49809928fff1c4d8064895e9d12a814e71ace5421892d7d4
131,lanre-the-dreaded-guy,lanre the dreaded guy,The wayward tout,Male,"hair: none ,eyes: none, teeth:white, clothings: ankara, accessories:cap, expression: happy, strength:Strong  ",66a054cd-5541-4000-98aa-8f2e9892d880,423b92c513b896f4e514fdc24022e16d9c4d677ea44396cba47cf1c0d60f5c03
132,olamide-the-street-boy,olamide the street boy,Friendly street gang,Male,"hair:none ,eyes: white, teeth: none, clothings: green and blue, accessories: cap, expression: serious face, strength:Strong  ",d50a35b1-b42e-4e0c-8dd8-9b892b56d371,5564e5299555f6373c6c78c296ed363cd878c118ced736596e739b875c3a0921
133,uche-peace-loving-man,uche peace loving man,A man of peace and discipline ,Male,"hair: yellow ,eyes: blue,teeth:none, clothings: yellow, accessories:none, expression:happy, strength:Strong  ",6c9d6eae-2ea2-468c-a2c8-928aaafc084b,50b8a211155ac316135b860972c465254d81b15321db187758727a47fd8c381a
134,dave-the-tech-bro,dave the tech bro,Dave the web3 geng,Male,"hair: none ,eyes: none, teeth:white, clothings: none, accessories:cap, expression: serious face, strength:Strong  ",c0857b11-bf0e-46a4-9108-b8eb93d83e74,a0d65f0896ce10368a5c1bf9328e4a291c74d94f0d4fb029314650b93900cc05
135,obi-the-biggest-humanitarian,obi the biggest humanitarian,The biggest helper during the pandemic ,Male,"hair:none ,eyes: blue, teeth:white, clothings: brown, accessories:cap, expression:happy, strength: Strong  ",201a408c-7a2e-42d9-a62c-0136c885c211,a3e68f43be195f14af9d8cd2c3175e9fed8a974a640785cdb7bb327024a962fe
136,precious-the-emotional-girl,precious the emotional girl,Soft hearted and sensitive precious ,Female,"hair:none ,eyes: white, teeth: white, clothings: yellow and blue, accessories:cap, expression:angry, strength:Strong ",b6a41ff1-51ce-42f7-9933-85d0a22ced68,befab7af65810e058125d26ff9c87acf961e07bd67caa1d3cabe30af10a65904
137,ella-serious-minded,ella serious minded,Ella a dedicated young lady ,Female,"hair: none ,eyes: white,teeth: white, clothings: black and yellow, accessories:cap, expression:happy, strength:Strong  ",04036447-f43e-4bfb-9503-f55c9064b14e,da2a2150bece94a6ff358202176da93324580aeb37de0d6e5fe8601021dddd7a
138,cynthia-cute-eyes,cynthia cute eyes,Cynthia with a priceless cute eyes,Female,"hair:yellow ,eyes: blue,teeth:none, clothings: blue and yellow, accessories: none, expression: serious face, strength: mild ",5d12847b-6d71-4691-8337-2e6ef3e283b2,fe174e1e25341dfd0542db8b29a96da4174ef590a6103ee00a3f91fd69d10334
139,mary-with-hair,mary with hair,Mary with her beautiful Afro ,Female,"hair: none,eyes: none,teeth:none, clothings: casual ankara, accessories:cap, expression:scared, strength:sensitive, weakness: fearful",98035e8b-6540-4464-8a3c-fdac9f07b168,3ed0b13cf5d655cab780e309c87b7afb4d605fad2c6406fe4d265ca522d76e3c
140,ada-chewing-bubble-gum,ada chewing bubble gum,Ada always chewing gum,Female,"hair: none,eyes: none,teeth: white, clothings: traditional wear, accessories:cap, expression:sassy, strength:decisive, weakness: insensitive",15309dc5-e483-4658-b503-db85ba2c1722,cca8ce7196d728d46a3a8b1275120a66f9477f36a3e6d7656dec5b234954ce6f

TEAM PLUG
141,viganem-the-drummer-girl,viganem the drummer girl,she loves jumping a fence to play drums after school,female,Hair: none. Eyes: none. Teeth: none . Clothing:Ankara with drum patterns . Accessories: none. Expression: Sumg . Strength: none. Weakness:none .,5a5a6f5c-39f3-4beb-ab74-60d3c7a90fd4,eb31ee88185ece343404a9d42f5d28281e1c9030f0f8c2fd15c48288fb8aca1f
142,lenusuka-the- big-woman,lenusuka the big woman,The lady that loves spending money and buying everybody asaobi,female,Hair:purple . Eyes: none. Teeth:none . Clothing: black and blue ankara. Accessories:none . Expression: Serious. Strength:none . Weakness:none .,e564a43a-ef77-487d-a88e-749d20a09fd8,da48faa7931dc8765a5048b0e68984f146a8a7926e96562df2813f7a206f771c
143,enepua-the-clout-queen,enepua the clout queen,The lady that travels all day and enjoys snapping food at restaurants,female,Hair: purple. Eyes:none . Teeth:none . Clothing: black ankara with yellow and blue gear pattern. Accessories: none. Expression: Chill. Strength:none . Weakness:none .,6dc7e452-0626-4f4c-a28c-f5db3532e305,abf9caa6c7f05a6a0f3624e343aa42204de1c4505478ad395e8fb1a8a0202310
144,usifong-queen-of-mushin,usifong queen of mushin,Changes her hair every 2 weeks and cannot finish one pure water,female,"Hair: brown afro, Eyes: none. Teeth:none , Clothing: black ankara with yellow, peach, and blue gear pattern. Accessories: . Expression: Unbothered. Strength: . Weakness: .",221263d0-8775-49f8-bbf8-4b08b49e1482,71eabccbd38c45bfaddb304632809de0416ebd779927cafa0ed802cc43e12883
145,akinyim-the-agbaya,akinyim the agbaya,Always playing with small childrens and mostly small girls,female,Hair: burgundy dreadlocks. Eyes: none. Teeth:none . Clothing: Kente blouse with asymmetric neckline. Accessories:none . Expression: Off-standish. Strength: none. Weakness:none .,c1070dce-48a1-4ae8-b9a4-d070859a8377,c597b1bdb32c6c09b195cf0296c215b034c3cfa56400677e94914edce68e03c6
146,zawadi-mr-sleep-everywhere,zawadi mr sleep everywhere,Likes sleeping in the weirdest places especially in clubs,male,Hair: brown. Eyes:none . Teeth: none. Clothing: Kente agbada. Accessories: none. Expression: Goofy. Strength: none. Weakness: none.,c22489fe-574b-47f3-9667-c9c798b2d4df,790b28b2cbd70aaea03a0e9d04ec8f0764b481835e9eacf050f4440665499350
147,chepkirui-mr-self-love,chepkirui mr self love,Likes taking care of himself and spending on himself,male,Hair: burgundy fila cap. Eyes: none. Teeth: none. Clothing: black and kente patterned agbada. Accessories:none . Expression: Sleepy. Strength:none . Weakness:none .,1a91e778-d214-476b-a667-94e9ecb8b5ce,bd45c27ce2d188189ba00fe28a0d68c1ddabc1367573a22126bf07ddc2f47e5b
148,naserian-mr-fear-fear,naserian mr fear fear,Has never slept with anyone and can not kill cockroach,male,Hair: face cap turned to the side. Eyes: none. Teeth:none . Clothing: yellow and blue ankara. Accessories: . Expression: Warm . Strength: . Weakness: .,8177cf38-8284-4eb4-b19c-04473bcb3b5e,901035b12a51a1d0051790960acbed568c9625b7d7b5637d6fbc43f9ceb6b66f
149,wawuda-the-ashawo-of-africa,wawuda the ashawo of africa,Brags about his body count and follows skirt anywhere,Male,Hair: Blue cap. Eyes: none. Teeth: none. Clothing: Green top with blue overalls. Accessories: none. Expression: Fear. Strength: none. Weakness: none.,0554bf35-f588-4009-aafc-ef875b878c29,1d032cf3e9857d617cf8952fd4a888a9fbd95cf38713ed0c394bbc2d30dcfc43
150,kerubo-the-igbo-smoker,kerubo the igbo smoker,Loves only his igbo and is happy when he finds an old blunt,male,Hair: brown. Eyes: none. Teeth: none. Clothing: brown shirt with dog pattern. Accessories:none . Expression: Smirking. Strength: none. Weakness: none.,33ba8e73-7949-4bc7-ba27-37ee1d573946,019a6836a3b2552487009de1b67880c39d81d49a38f5b387253dd5a9788ff406
151,rehema-the- olodo,rehema the olodo,Failed primary 5 eight times and like playing football after school,male,Hair: teal cap with black and white stripes. Eyes: none. Teeth: none. Clothing: purple shirt with yellow accent. Accessories:none . Expression: Euphoric. Strength:none . Weakness:none .,1fb33783-4898-48cf-8a73-f81afc71e1a8,7e5004fb4aef0d087d53d95c1034fc62da876f5729709cbc24b585037bd91057
152,nekesa-the-brainbox,nekesa the brainbox,A proposed elite who cannot write a simple speech,male,"Hair: black and red hat. Eyes: none. Teeth: none. Clothing: Monostrap black Ankara with yellow, and red patterns . Accessories:none . Expression: playful. Strength:none . Weakness:none .",7ba909bd-19a1-454d-a86c-a45e85cb94a6,32cc8b095a1956dd9ddf3f1554b043b8fee507212b890f1661118c563941f85c
153,kiokoli-the-slowrunner,kiokoli the slowrunner,Always running in every race but never making it to the first 5,male,Hair: black and yellow cap. Eyes: none. Teeth:none . Clothing: maroon agbada with yellow accents. Accessories:none . Expression: Clueless . Strength:none . Weakness:none .,d7027b6c-ae53-4cce-b80d-67aeb7ceb1ba,de44992ca61de96750d327c4a5b9af6a6a0d5eff8223efc229062e0d248600ec
154,adjuani-uncle-wire-wire,adjuani uncle wire wire,Mugu money spender that loves spending on women extravagantly,male,Hair: red cap. Eyes: none. Teeth: none. Clothing: Plain and patterned Ankara shirt. Accessories: none. Expression: Anxious . Strength: none. Weakness:none .,36cd959f-d280-41f6-af76-765715c72527,47b2099a8082c76440919874bd3455592c6148f2bb29c790e8ff988a458dfe4a
155,ajobaru-a-serial-killer,ajobaru a serial killer,High end assasin who cannot survive a day without sex,male,Hair: black and yellow fila cap . Eyes: none. Teeth: none. Clothing: yelow kente shirt. Accessories: . Expression: Cheerful. Strength: . Weakness: .,9d262f55-73d7-4b95-9a82-42356dbb085c,ab77ca91a7537adce346e546d4e786abad16d7386330433b81c36ac17f34cc2a
156,effiadem-the-fireman,effiadem the fireman,A retired military general who always loves shooting at sight,Male,Hair: brown. Eyes: none. Teeth:none . Clothing: black and kente agbada. Accessories:none . Expression: High. Strength:none . Weakness:none .,a4534fe0-b5ed-41ab-af72-1f2d0ff0fc64,6b7eba6cf8f0c638e05f3de7dc6f30be8d2ac794ed7217ecf0d8e94d3b85b02d
157,deladem-the-commandoo,deladem the commandoo,The nerd who has watched all war movies but cannot fight a kid,Male,Hair: burgundy cap. Eyes: none. Teeth: none. Clothing: black and kente agbada . Accessories:none . Expression: . Strength:none . Weakness: none.,88106b92-da30-46ad-a3cc-d528683b9e33,f15fb01c087df5110f226318cb8c69940db583d2a0dbddc677470564a4672d88
158,dogbeda-the-monger,dogbeda the monger,A fisherman who pracitically live in the river,male,Hair: orange and cream cap. Eyes:none . Teeth:none . Clothing: orange and blue denim. Accessories:none . Expression: Unbothered . Strength:none . Weakness:none .,66a09968-cb92-4378-a588-49947f68c537,4fb6353cc7c39020a47358f9822d1070f542e78b7af2772cece0293d9d3313f2
159,enyonyam-our-slay-mama,enyonyam our slay mama,Posts new pictures everyday and can snub for africa,Male,Hair: Blue cap. Eyes: none. Teeth: none. Clothing: Green top with overall. Accessories: none. Expression: . Strength:none . Weakness:none.,5e7c7f9d-d631-4759-9b27-cbaccd33d39f,dfe368e32422cb4ebc24e764f98587af9f99538dff86b63b1496a37739ea55a8
160,lumusi-pro-technician,lumusi pro technician,The electrician well known for wiring burnt buildings,Male,Hair: Red hair. Eyes: none. Teeth:none . Clothing: White top with blue overalls . Accessories:none . Expression: High. Strength:none . Weakness: none.,b07676a6-c611-410d-8426-46c9c525189a,fb11ef28bf6c15b0845c303f7d9a886c602f7c77aa951382f5d1b1b17b150299

TEAM HEADLIGHT
161,funmi-the-fashionist,funmi the fashionist,funmi enjoys fashion and she always takes opportunity to showcase her wardrobe,Female,"hair: black hair, eyes: none, teeth: none, clothing: aso oke, expression: cool, accessories: head tye and eye glasses, strength: fashion, weakness:men",4f9d99a4-78a2-4fdd-bc30-b027600fa88e,6ae0c4e5790f2b8e09367b54ac88dbe27fc498db9a589c0855a6cdd2f62ef8dd
